-25, -1, 1005
-25, -1, 1005
-25, -1, 1005
-25, 0, 1007
-26, 0, 1006
-26, 0, 1005
-26, 0, 1005
-24, 0, 1006
-25, 0, 1006
-25, 0, 1005
-25, 0, 1005
-25, 0, 1006
-24, 0, 1005
-24, 1, 1006
-24, 1, 1006
-25, 0, 1006
-30, -2, 1006
-25, 0, 1007
-45, 6, 1005
-45, 6, 1005
-2, -8, 1007
-25, 0, 1006
-25, 0, 1006
-25, 0, 1006
-24, 0, 1006
-25, 0, 1005
-25, 0, 1006
-25, 0, 1006
-25, 0, 1006
-25, -1, 1006
-24, 0, 1006
-25, 0, 1007
-25, 0, 1007
-25, -1, 1006
-24, 0, 1006
-26, 0, 1005
-,-,-
-21, 1, 1006
-30, -2, 999
-30, -2, 999
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-27, 0, 1008
-25, 0, 1007
-25, 0, 1007
-24, 0, 1007
-26, 0, 1009
-26, 0, 1009
-26, 0, 1009
-25, 0, 1007
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-26, 0, 1007
-25, 0, 1008
-27, 1, 1007
-27, 1, 1007
-27, 10, 1007
-43, 12, 1009
-5, -27, 1008
-25, -1, 1008
-25, -1, 1008
-26, 0, 1008
-25, 0, 1007
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, -1, 1008
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-24, 0, 1008
-26, 0, 1008
-26, 0, 1009
-26, 0, 1009
-26, 0, 1008
-,-,-
-25, 0, 984
-25, 0, 984
-24, 1, 1013
-24, 0, 1009
-25, 0, 1008
-25, 0, 1008
-27, 0, 1008
-28, 0, 1007
-24, 0, 1006
-24, 0, 1006
-25, 0, 1009
-26, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1009
-10, -34, 1009
-40, 34, 1006
-40, 34, 1006
-25, 0, 1008
-26, 1, 1008
-25, 1, 1007
-25, 0, 1007
-25, 0, 1007
-10, 54, 1009
-40, -45, 1008
-27, -13, 1007
-25, -1, 1007
-25, 0, 1007
-25, 0, 1007
-25, 1, 1008
-25, 1, 1007
-26, 1, 1008
-26, 1, 1008
-26, -1, 1007
-25, 0, 1008
-25, 0, 1007
-26, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, 0, 1005
-,-,-
-23, 4, 996
-23, 4, 996
-28, -1, 1002
-25, 0, 1005
-27, 0, 1008
-27, 0, 1008
-26, 0, 1008
-24, -1, 1006
-26, 0, 1007
-26, 0, 1007
-26, 0, 1007
-22, -5, 1007
-27, 6, 1007
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-26, 0, 1007
-26, 0, 1009
-26, 0, 1009
-25, 0, 1008
-26, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 1, 1007
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-26, -1, 1010
-26, 0, 1007
-24, 0, 1007
-24, 0, 1007
-25, 0, 1008
-26, 0, 1007
-25, 1, 1008
-25, 1, 1008
-25, 0, 1007
-25, 0, 1009
-25, 0, 1008
-25, -1, 1007
-25, -1, 1007
-25, 0, 1009
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1009
-,-,-
-25, 0, 1008
-24, -1, 1000
-25, 0, 1006
-16, -9, 1009
-19, -8, 1009
-19, -8, 1009
-40, 16, 1008
-28, 2, 1007
-25, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, 0, 1009
-24, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-26, -1, 1008
-26, -1, 1008
-26, 0, 1009
-25, 0, 1009
-25, 0, 1007
-24, 0, 1008
-24, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1009
-,-,-
-24, 0, 1008
-26, 0, 997
-26, 3, 1012
-25, 1, 1007
-25, 1, 1007
-25, 0, 1009
-25, -1, 1009
-26, -1, 1009
-26, -1, 1008
-26, -1, 1008
-25, 0, 1007
-26, 0, 1009
-25, 1, 1009
-25, 1, 1009
-25, 0, 1009
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 1, 1008
-25, 1, 1008
-25, 0, 1008
-25, 11, 1009
-26, -11, 1010
-25, -1, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-27, 0, 1009
-27, 0, 1009
-26, 0, 1009
-24, -1, 1009
-25, 0, 1009
-26, 0, 1008
-26, 0, 1008
-25, 0, 1008
-26, 0, 1008
-,-,-
-26, 1, 999
-26, 1, 999
-25, -3, 1010
-26, 1, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-26, 0, 1009
-26, 0, 1009
-25, 0, 1009
-25, 0, 1008
-24, 0, 1008
-24, 0, 1008
-24, 0, 1008
-25, 0, 1008
-25, 0, 1009
-24, 0, 1009
-24, 0, 1009
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-24, 0, 1007
-25, 0, 1008
-26, 0, 1008
-26, 0, 1008
-14, 42, 1011
-36, -32, 1006
-25, -9, 1010
-25, -2, 1007
-24, 0, 1007
-24, 0, 1007
-25, 0, 1008
-26, 0, 1008
-25, 0, 1007
-25, 0, 1007
-24, 0, 1008
-25, 0, 1008
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1007
-26, -1, 1007
-26, 0, 1009
-,-,-
-24, -1, 1002
-24, -1, 1002
-25, 1, 1002
-11, -4, 1013
-30, 0, 1005
-36, 3, 1005
-36, 3, 1005
-25, 0, 1008
-25, 0, 1010
-26, 0, 1007
-26, 0, 1007
-25, 0, 1007
-25, 0, 1008
-25, 0, 1009
-25, 0, 1009
-24, 0, 1007
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, -2, 1008
-24, -1, 1009
-24, -1, 1009
-25, 0, 1009
-26, -1, 1006
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1008
-25, -1, 1008
-25, -1, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1007
-26, 0, 1008
-,-,-
-27, 0, 1006
-23, 0, 1004
-27, 0, 1006
-27, 0, 1006
-25, 0, 1009
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1009
-25, 0, 1007
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-24, 0, 1007
-25, 0, 1009
-25, 0, 1009
-25, 0, 1007
-24, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1008
-24, 1, 1008
-24, 1, 1008
-27, 9, 1011
-18, 23, 1006
-29, -24, 1009
-27, -10, 1008
-27, -10, 1008
-25, -2, 1008
-25, 0, 1008
-26, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1008
-26, 0, 1007
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-26, 0, 1007
-26, 0, 1007
-26, 0, 1007
-,-,-
-24, 3, 1000
-24, 3, 1000
-24, -4, 1004
-26, 0, 1008
-12, -10, 1009
-43, 13, 1008
-25, 0, 1007
-25, 0, 1007
-24, 0, 1008
-25, 0, 1008
-25, -1, 1008
-25, -1, 1008
-25, 0, 1007
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1010
-24, 0, 1008
-24, 0, 1008
-25, 0, 1008
-25, 0, 1009
-26, 0, 1008
-26, 0, 1008
-24, 0, 1008
-31, 13, 1011
-28, -2, 1006
-22, 1, 1009
-22, 1, 1009
-19, -13, 1007
-25, -2, 1009
-26, -1, 1009
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-26, 1, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-,-,-
-23, -10, 1006
-27, 10, 999
-23, -2, 1006
-23, -2, 1006
-28, 2, 1007
-25, 0, 1007
-24, 0, 1007
-23, -2, 1007
-23, -2, 1007
-8, -12, 1007
-46, 13, 1009
-24, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-24, 0, 1007
-24, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 1, 1007
-25, 1, 1007
-23, 6, 1009
-28, -8, 1008
-26, -1, 1008
-25, 0, 1006
-25, 0, 1006
-24, 0, 1006
-26, 0, 1009
-26, 0, 1008
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-26, 0, 1007
-26, 0, 1007
-26, -1, 1006
-26, -1, 1006
-,-,-
-14, -5, 1021
-36, 10, 988
-18, -4, 1007
-18, -4, 1007
2, -10, 1009
-60, 16, 1006
-26, 0, 1005
-25, -1, 1009
-25, -1, 1009
-25, 0, 1009
-25, 0, 1006
-25, 0, 1006
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-24, 0, 1008
-26, 0, 1008
-26, 1, 1008
-25, 1, 1007
-25, 1, 1007
-22, 28, 1009
-30, -19, 1008
-24, -12, 1009
-26, -1, 1007
-24, 0, 1007
-24, 0, 1007
-25, 0, 1008
-25, 0, 1007
-26, 0, 1009
-26, 0, 1009
-25, 0, 1006
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1006
-25, 0, 1009
-26, 0, 1008
-26, 0, 1008
-25, 0, 1009
-25, 0, 1007
-26, 0, 1008
-,-,-
-25, 1, 1009
-25, -1, 999
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-26, 0, 1007
-24, -1, 1008
-26, 0, 1008
-26, 1, 1008
-26, 1, 1008
-25, 0, 1008
-25, -1, 1008
-25, 0, 1008
-25, 0, 1008
-24, 0, 1007
-25, 0, 1007
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-25, 0, 1006
-25, 0, 1006
-25, 1, 1008
-25, 1, 1008
-26, 5, 1009
-24, 0, 1005
-24, -8, 1008
-26, 0, 1006
-26, 0, 1006
-25, 0, 1006
-25, -1, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, -1, 1007
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 1, 1006
-,-,-
-42, 6, 1021
-8, -8, 996
-26, 1, 1005
-26, 1, 1005
-24, 0, 1008
-26, 0, 1008
-25, 0, 1007
-25, 0, 1007
-24, 0, 1008
-20, -3, 1010
-32, 2, 1006
-25, 0, 1007
-25, 0, 1007
-24, 0, 1008
-25, 0, 1007
-25, 0, 1008
-25, 0, 1008
-26, 0, 1007
-26, 0, 1009
-26, 0, 1008
-24, 0, 1008
-24, 0, 1008
-25, 0, 1008
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1009
-25, 0, 1009
-25, -1, 1007
-25, 0, 1009
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-26, 0, 1008
-25, 0, 1009
-26, 0, 1007
-26, 0, 1007
-25, 0, 1008
-25, 0, 1009
-26, 0, 1008
-26, 0, 1008
-25, 0, 1007
-25, 0, 1008
-26, 0, 1009
-26, 0, 1008
-26, 0, 1008
-25, 0, 1007
-,-,-
-25, 0, 1007
-24, -1, 1000
-21, -1, 1010
-30, 1, 1008
-27, 0, 1009
-27, 0, 1009
-25, 0, 1008
-24, 0, 1007
-26, 0, 1009
-26, 0, 1009
-25, 1, 1008
-24, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, -1, 1008
-25, 0, 1009
-24, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 0, 1008
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1009
-25, 0, 1007
-25, 13, 1010
-25, 13, 1010
-13, 28, 1008
-36, -31, 1008
-26, -10, 1009
-25, -1, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-26, 0, 1009
-26, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-26, 0, 1008
-26, 0, 1008
-25, 0, 1009
-,-,-
-24, 1, 999
-24, 1, 999
-27, -1, 1009
-24, -2, 1007
-26, 0, 1008
-4, -35, 1005
-4, -35, 1005
-46, 36, 1012
-25, 0, 1009
-25, 1, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1007
-25, -1, 1008
-25, 0, 1009
-25, 0, 1009
-26, 0, 1008
-25, 0, 1009
-25, 0, 1008
-26, 0, 1009
-26, 0, 1009
-24, 0, 1008
-25, 0, 1008
-25, 1, 1008
-25, 1, 1008
-24, 2, 1008
-26, 8, 1009
-25, -10, 1009
-25, -2, 1009
-25, -2, 1009
-26, -2, 1010
-25, -1, 1007
-24, 0, 1009
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-26, 0, 1010
-26, 0, 1009
-26, 0, 1009
-25, 0, 1008
-25, 0, 1009
-25, 0, 1010
-25, 1, 1008
-25, 1, 1008
-25, 1, 1009
-26, 0, 1008
-26, 0, 1009
-26, 0, 1009
-,-,-
-21, -3, 1005
-21, -3, 1005
-17, -9, 1011
-23, -6, 1009
-50, 27, 1008
-25, 0, 1009
-25, 0, 1010
-25, 0, 1010
-25, 1, 1008
-25, 0, 1008
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-26, 0, 1007
-24, 0, 1007
-24, 0, 1007
-25, 0, 1008
-25, 0, 1009
-25, 0, 1007
-25, 1, 1007
-25, 1, 1007
-25, 0, 1009
-26, 0, 1006
-26, 1, 1007
-26, 1, 1007
-14, 53, 1009
-38, -32, 1008
-24, -10, 1005
-24, -12, 1008
-25, -1, 1007
-25, -1, 1007
-26, -1, 1009
-25, 0, 1006
-25, 0, 1007
-25, 0, 1009
-25, 0, 1009
-24, 0, 1007
-25, 0, 1008
-26, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, -1, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1006
-,-,-
-22, -2, 1004
-28, 4, 1006
-28, 4, 1006
-25, -2, 1008
-26, 0, 1007
-5, -51, 1006
-40, 34, 1009
-40, 34, 1009
-32, 17, 1006
-25, 0, 1007
-26, 1, 1006
-24, 0, 1008
-24, 0, 1008
-25, -1, 1007
-26, -1, 1006
-26, 0, 1007
-26, 0, 1007
-25, 0, 1006
-25, 0, 1007
-25, 0, 1006
-25, 1, 1007
-25, 1, 1007
-30, 13, 1007
-21, -13, 1006
-25, -1, 1007
-25, -2, 1007
-25, -2, 1007
-25, 0, 1005
-25, 0, 1006
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-26, 0, 1007
-25, -1, 1008
-26, 0, 1007
-26, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1006
-25, 0, 1008
-25, 0, 1008
-26, 0, 1007
-24, 0, 1007
-25, 0, 1007
-25, 0, 1007
-26, 0, 1008
-25, 0, 1007
-25, 0, 1007
-,-,-
-28, 0, 989
-28, 0, 1018
-23, 0, 1018
-26, 0, 1008
-25, 0, 1008
-24, 0, 1008
-24, 0, 1008
-26, 0, 1009
-25, 0, 1007
-22, -4, 1007
-22, -4, 1007
-31, 7, 1007
-25, 0, 1008
-26, -1, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1007
-25, 0, 1009
-25, 0, 1009
-26, 0, 1007
-24, 0, 1008
-25, 0, 1008
-26, 0, 1008
-26, 0, 1008
-25, 0, 1008
-24, 0, 1008
-25, 0, 1007
-25, 0, 1007
-26, 1, 1008
-24, 3, 1008
-26, -6, 1009
-26, 0, 1009
-26, 0, 1009
-24, 0, 1007
-26, 0, 1007
-26, -1, 1008
-26, -1, 1008
-25, -1, 1009
-25, 0, 1008
-24, 0, 1007
-26, 0, 1008
-26, 0, 1008
-25, 0, 1008
-25, 0, 1008
-24, 0, 1008
-24, 0, 1008
-25, 0, 1009
-26, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1008
-25, 0, 1009
-26, 0, 1010
-,-,-
-26, 0, 1008
-26, 0, 1008
-25, -1, 1008
-25, 0, 1009
-26, 0, 1009
-26, 0, 1009
-19, -3, 1008
-31, 2, 1009
-27, 0, 1009
-24, 0, 1008
-24, 0, 1008
-26, 0, 1008
-25, -1, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1009
-25, 0, 1009
-24, 0, 1008
-25, 0, 1009
-26, 0, 1008
-25, 0, 1009
-25, 0, 1009
-25, 0, 1008
-25, 0, 1008
-25, 0, 1007
-25, 0, 1007
-25, 1, 1009
-24, 45, 1006
-28, -44, 1011
-26, -3, 1008
-26, -3, 1008
-24, -1, 1008
-24, -1, 1006
-26, 1, 1008
-26, 1, 1009
-26, 1, 1009
-25, 1, 1009
-26, 0, 1009
-25, 0, 1007
-24, 0, 1009
-24, 0, 1009
-26, -1, 1008
-25, -1, 1008
-24, 0, 1007
-24, 0, 1007
-26, 1, 1008
-,-,-
-25, -2, 1010
-25, -2, 1010
-24, 0, 1005
-5, -14, 1008
-47, 20, 1010
-27, 2, 1010
-27, 2, 1010
-26, 0, 1010
-25, -2, 1007
-25, -1, 1008
-25, -1, 1007
-25, -1, 1007
-24, -1, 1008
-24, 0, 1008
-25, 1, 1010
-25, 1, 1009
-25, 1, 1009
-25, 2, 1008
-24, 0, 1007
-25, -1, 1008
-25, -1, 1008
-25, -1, 1007
-25, 0, 1008
-25, 0, 1009
-25, 2, 1009
-25, 2, 1009
-25, 5, 1008
-20, 17, 1009
-32, -15, 1007
-25, -5, 1006
-24, -3, 1007
-24, -3, 1007
-25, -3, 1008
-25, -1, 1008
-25, 0, 1007
-24, 2, 1009
-24, 2, 1009
-26, 2, 1009
-26, 0, 1009
-25, -1, 1006
-25, -1, 1006
-24, -3, 1008
-25, -2, 1008
-25, -2, 1008
-26, 2, 1009
3, -20, 1008
3, -20, 1008
-54, 29, 1012
-27, 2, 1008
-,-,-
-23, 3, 1011
-23, 3, 1011
-27, 0, 1000
-25, -1, 1005
-20, -7, 1008
-29, 0, 1005
-29, 0, 1005
7, -45, 1008
-45, 24, 1008
-38, 22, 1006
-28, 8, 1008
-28, 8, 1008
-26, 2, 1008
-26, 0, 1006
-24, -2, 1006
-25, -3, 1007
-25, -3, 1007
-25, -1, 1007
-25, 0, 1007
-25, 0, 1007
-25, 1, 1007
-25, 1, 1007
-25, 2, 1008
-26, 0, 1005
-25, 0, 1006
-25, 0, 1006
-25, -2, 1008
-26, 0, 1006
-25, 0, 1008
-25, 0, 1008
-26, 0, 1008
-27, 1, 1008
-25, 1, 1006
-25, 1, 1006
-25, 1, 1006
-26, 0, 1007
-26, -3, 1007
-26, 0, 1007
-26, 0, 1007
-25, -2, 1006
-25, 0, 1007
-25, 0, 1008
-26, 0, 1008
-26, 0, 1008
-26, 0, 1008
-26, -1, 1006
-25, -1, 1005
-26, -1, 1007
-26, -1, 1007
-,-,-
-41, 14, 1017
-10, -8, 994
-26, 0, 1003
-27, -2, 1005
-27, -2, 1005
-27, -4, 1005
-26, -4, 1005
-24, 0, 1006
-24, 1, 1006
-24, 1, 1006
-24, 1, 1005
-25, 1, 1007
-25, 0, 1006
-25, 0, 1006
-25, 0, 1005
-25, -3, 1004
-25, -3, 1005
-25, 0, 1007
-25, 0, 1007
-25, 0, 1006
-24, 5, 1005
-25, 3, 1006
-25, 3, 1006
-26, 2, 1006
-25, 0, 1005
-25, -1, 1004
-26, -1, 1005
-26, -1, 1005
-31, 25, 1006
-25, -22, 1007
-20, -8, 1006
-25, 0, 1007
-26, 0, 1006
-26, 0, 1006
-25, -1, 1005
-25, -1, 1005
-26, -1, 1005
-25, -1, 1006
-25, -1, 1006
-25, -1, 1007
-25, 1, 1008
-26, 2, 1006
-25, 2, 1007
-25, 2, 1007
-25, 0, 1006
-26, 0, 1006
-26, -2, 1005
-26, -2, 1005
-25, -2, 1005
-,-,-
-30, 3, 1010
-21, -1, 996
-25, 2, 1010
-27, 0, 1007
-27, 0, 1007
-26, -3, 1007
-27, -3, 1007
-22, -5, 1005
-18, -54, 1011
-18, -54, 1011
-37, 59, 1008
-25, 4, 1008
-26, 4, 1009
-27, 2, 1009
-27, 2, 1009
-25, 0, 1008
-24, -3, 1007
-25, -3, 1007
-27, -2, 1009
-27, -2, 1009
-25, 0, 1007
-25, 0, 1007
-25, 1, 1008
-25, 2, 1008
-25, 2, 1008
-25, 1, 1007
-30, 9, 1008
-22, -12, 1007
-22, -12, 1007
-26, -2, 1007
-24, -3, 1007
-25, 0, 1009
-25, 2, 1010
-25, 4, 1007
-25, 4, 1007
-24, 2, 1007
-26, 0, 1008
-26, -2, 1008
-26, -2, 1008
-25, -2, 1008
